"109";"GK0106";"sept miyabi3";"3";"0000-00-00";"1";"5";"47880";"140";"26";"0";"0";"NULL";"3";"79";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"110";"GK0107";"porcom h429";"2";"0000-00-00";"1";"1";"23940";"70";"14";"0";"0";"NULL";"3";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"111";"GK0108";"queen 053";"7";"0000-00-00";"1";"1";"37620";"110";"23";"0";"0";"vsic?OK";"3";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"112";"GK0109";"queen 052";"7";"0000-00-00";"1";"1";"51300";"150";"30";"0";"0";"???????????!10??16?????????????????!";"3";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"113";"GK0110";"queen md050";"7";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"114";"GK0111";"sept pitacos";"3";"0000-00-00";"1";"5";"51300";"150";"30";"0";"0";"NULL";"3";"79";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"115";"GK0112";"queen moa";"7";"0000-00-00";"1";"1";"44460";"130";"24";"0";"0";"NULL";"3";"63";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"116";"GK0113";"sept eri";"3";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"63";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"117";"GK0114";"gokuraku osiri";"1";"0000-00-00";"1";"1";"23250";"150";"30";"0";"0";"NULL";"3";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"118";"GK0115";"queen hayakawa";"7";"0000-00-00";"1";"1";"42749";"125";"24";"0";"0";"NULL";"3";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"119";"GK0116";"queen 048";"7";"0000-00-00";"1";"5";"51300";"150";"30";"0";"0";"NULL";"3";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"120";"GK0117";"hot honki";"9";"0000-00-00";"1";"1";"51300";"150";"30";"0";"0";"NULL";"3";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
